rank, pmcid, score
83, 3393120, 0.20431633
84, 3859975, 0.20366867
85, 3426007, 0.20333897
86, 2813635, 0.20191912
87, 3186889, 0.19994138
88, 1936264, 0.19958216
89, 3581618, 0.19896701
90, 2566998, 0.19767691
91, 3296391, 0.19464554
92, 3785337, 0.19386418
93, 2643104, 0.1938365
94, 3837236, 0.19216558
95, 2592817, 0.19200498
96, 3488414, 0.19114077
97, 2699644, 0.18973997
98, 2971719, 0.1881586
99, 2895897, 0.18781392
100, 2544368, 0.18775304
101, 1866224, 0.18684512
102, 3466266, 0.18635556
103, 515178, 0.18595545
104, 2685267, 0.18584158
105, 3338911, 0.18580614
106, 3373519, 0.18490353
107, 2136066, 0.18446648
108, 3317124, 0.18425308
109, 2722726, 0.1839894
110, 3139257, 0.18340223
111, 3095556, 0.18306953
112, 3677997, 0.181061
113, 2909499, 0.18019067
114, 3080838, 0.18002865
115, 3010171, 0.1794218
116, 2225394, 0.17934163
117, 2768554, 0.1786452
118, 3536967, 0.178532
119, 1936260, 0.17704813
120, 2762180, 0.1764492
121, 3056217, 0.17599045
122, 3205768, 0.17592728
123, 3156767, 0.17556903
124, 3415620, 0.17554837
125, 2947011, 0.17493086
126, 2679414, 0.17433348
127, 3132730, 0.17396748
128, 3549413, 0.1736192
129, 3235277, 0.17354561
130, 2739478, 0.17303488
131, 3847141, 0.17243971
132, 2803169, 0.17234528
133, 2612651, 0.17170964
134, 3825049, 0.17133556
135, 3774930, 0.17122677
136, 3758964, 0.17012176
137, 2813048, 0.16972536
138, 3581245, 0.16859812
139, 198278, 0.16771832
140, 3522411, 0.16737835
141, 3492298, 0.16662598
142, 1524743, 0.16662097
143, 3309635, 0.16547638
144, 3600731, 0.16537629
145, 1914344, 0.16517407
146, 2909164, 0.16508256
147, 3225820, 0.16503942
148, 2760234, 0.16457424
149, 3179287, 0.16391096
150, 3426076, 0.16378962
151, 2948153, 0.16312927
152, 2945054, 0.1628628
153, 3584603, 0.16283955
154, 3273686, 0.16276896
155, 3048301, 0.16263005
156, 3634269, 0.16226386
157, 3154930, 0.16152062
158, 2971725, 0.16148405
159, 3603098, 0.16100186
160, 2947737, 0.16074127
161, 3264422, 0.16050826
162, 1560132, 0.16030078
163, 3717162, 0.15898548
164, 3741984, 0.15844053
165, 3850623, 0.15836117
166, 3818951, 0.15827133
167, 3563115, 0.15639295
168, 3546855, 0.15604801
169, 3426286, 0.15581279
170, 3395557, 0.15556502
171, 2850897, 0.15519494
172, 3418193, 0.15518464
173, 3758700, 0.15475425
174, 3246740, 0.15422164
175, 3762605, 0.15417072
176, 2248794, 0.15380983
177, 3421910, 0.15353686
178, 2890599, 0.15322433
179, 3603256, 0.1530353
180, 3256942, 0.15296686
181, 3633412, 0.15273668
182, 3101052, 0.15271086
183, 3512527, 0.15262197
184, 2900173, 0.15251164
185, 3647586, 0.15249835
186, 2766835, 0.15246615
187, 3816050, 0.15229265
188, 3586003, 0.15204495
189, 1586194, 0.15185629
190, 3312195, 0.15173483
191, 2697589, 0.15158299
192, 3708101, 0.15141067
193, 2924252, 0.15118061
194, 2941678, 0.15108046
195, 2906464, 0.15082693
196, 3215881, 0.15051426
197, 3644204, 0.15013483
198, 3560623, 0.14994031
199, 3313732, 0.1493001
200, 3113106, 0.14927904
201, 3743384, 0.14927164
202, 3700909, 0.1486303
203, 3485551, 0.14844649
204, 2001420, 0.14717749
205, 3214182, 0.14712554
206, 3847487, 0.14695919
207, 3577746, 0.14669433
208, 2878405, 0.14652376
209, 3603027, 0.144365
210, 3333805, 0.14400165
211, 3626191, 0.14379582
212, 3798690, 0.142638
213, 2135062, 0.14189479
214, 3089860, 0.14136018
215, 3168596, 0.14085072
216, 2873268, 0.14066617
217, 3453499, 0.14057896
218, 3523141, 0.14031972
219, 2999719, 0.14011842
220, 2761938, 0.14007278
221, 2720581, 0.13991293
222, 2129142, 0.13960463
223, 1797010, 0.13867898
224, 3206377, 0.13820943
225, 3652301, 0.1380828
226, 2779855, 0.13788448
227, 2879572, 0.13762079
228, 2373283, 0.13739164
229, 3879247, 0.13694753
230, 2984314, 0.13642716
231, 3168750, 0.13609786
232, 3795405, 0.13595825
233, 3466220, 0.1353856
234, 3468144, 0.13527128
235, 2833840, 0.13494903
236, 3391634, 0.13391207
237, 3181971, 0.13378465
238, 3669228, 0.13329867
239, 3730092, 0.13327438
240, 3555451, 0.1331381
241, 3671543, 0.1329624
242, 517940, 0.13279103
243, 3604571, 0.13241424
244, 3596666, 0.13240622
245, 3666123, 0.13228942
246, 3445104, 0.13206515
247, 3750220, 0.13185501
248, 3299675, 0.13183986
249, 2943080, 0.13177407
250, 1187894, 0.13173226
251, 3812881, 0.1314618
252, 2663551, 0.13139096
253, 2219888, 0.13078353
254, 3885510, 0.13070197
255, 1208898, 0.13027422
256, 3173933, 0.13024458
257, 3373127, 0.13011284
258, 3735451, 0.12988712
259, 3172073, 0.12984644
260, 3845033, 0.1295303
261, 3759920, 0.12915151
262, 3172062, 0.12888712
263, 2797580, 0.12877862
264, 3093206, 0.12867066
265, 1997123, 0.12817219
266, 3469555, 0.12809658
267, 1242074, 0.12788999
268, 3539094, 0.12766378
269, 3157758, 0.12756309
270, 3172079, 0.12736085
271, 3618189, 0.12733294
272, 3809438, 0.12682725
273, 2972595, 0.12682295
274, 3368110, 0.12677768
275, 2918523, 0.12661181
276, 3471867, 0.12652686
277, 3307028, 0.12626846
278, 3753209, 0.12623292
279, 3264986, 0.12599587
280, 3195195, 0.1258844
281, 2707177, 0.12504947
282, 3583030, 0.12481322
283, 1781939, 0.12467428
284, 3412412, 0.12441728
285, 2350132, 0.12417258
286, 1173125, 0.124168605
287, 3714042, 0.12341404
288, 3016145, 0.123328246
289, 2490681, 0.12330847
290, 2659551, 0.12330339
291, 3599139, 0.12319526
292, 3809163, 0.12292579
293, 3248360, 0.12276827
294, 2277453, 0.12261971
295, 3272655, 0.122543566
296, 129996, 0.122443296
297, 3528955, 0.122274615
298, 3564742, 0.121975504
299, 3277702, 0.1218602
300, 1995210, 0.121841125
301, 2266722, 0.1218181
302, 3708094, 0.12169889
303, 2801631, 0.12150499
304, 3196921, 0.12104269
305, 3424602, 0.12103456
306, 3635164, 0.1209572
307, 3127492, 0.12030822
308, 2971740, 0.119681895
309, 3813683, 0.11962329
310, 3172074, 0.11953389
311, 3139133, 0.11936137
312, 3018963, 0.11888381
313, 2050627, 0.11810406
314, 3362081, 0.118060715
315, 3536435, 0.11792918
316, 3580917, 0.11778404
317, 1994035, 0.11715579
318, 3519595, 0.11667755
319, 3310359, 0.1159779
320, 3150654, 0.11590405
321, 2901246, 0.115625575
322, 3172058, 0.11527438
323, 3332244, 0.11519829
324, 2151961, 0.11463734
325, 2206380, 0.114509344
326, 3330223, 0.114454985
327, 2714827, 0.114391424
328, 2678252, 0.11421878
329, 3701920, 0.11420667
330, 3849084, 0.11415746
331, 3408346, 0.11394345
332, 2229630, 0.11380476
333, 3628658, 0.113635115
334, 3785484, 0.11357087
335, 1184084, 0.11355167
336, 3282908, 0.113410376
337, 3502030, 0.1133859
338, 2993049, 0.113291115
339, 3296386, 0.112581566
340, 3607961, 0.11256958
341, 3606043, 0.112424254
342, 3172088, 0.11216045
343, 2701487, 0.11189471
344, 2868046, 0.11181464
345, 3546776, 0.111723095
346, 1566965, 0.111709714
347, 2464772, 0.11145409
348, 3180178, 0.11121926
349, 3257682, 0.111183666
350, 3253485, 0.11102356
351, 3169776, 0.110934354
352, 3531646, 0.11092274
353, 3502004, 0.110816196
354, 2945038, 0.11074494
355, 3075515, 0.11060717
356, 3432879, 0.11057312
357, 2588091, 0.11056123
358, 2661139, 0.11047608
359, 3763788, 0.11044171
360, 2908841, 0.11014703
361, 3503646, 0.10988448
362, 3717422, 0.1098227
363, 2734006, 0.10945027
364, 3625172, 0.1093288
365, 1993950, 0.10925389
366, 3667237, 0.10919481
367, 1240199, 0.10895914
368, 1993980, 0.10873282
369, 3546438, 0.10841276
370, 3073039, 0.108352326
371, 3124892, 0.10807793
372, 3795672, 0.10780814
373, 3785401, 0.10768464
374, 3417658, 0.10748456
375, 3678016, 0.107466035
376, 3303845, 0.10739687
377, 3044021, 0.10722647
378, 2827058, 0.107121184
379, 2040230, 0.10654598
380, 3399432, 0.106409125
381, 3764162, 0.106320515
382, 3215419, 0.10623328
383, 2900109, 0.10620486
384, 3493257, 0.10590041
385, 2763177, 0.10584897
386, 3353888, 0.10577241
387, 2684999, 0.10575922
388, 2132205, 0.105652414
389, 3654372, 0.105367884
390, 2615636, 0.1053169
391, 3724670, 0.10529871
392, 2293961, 0.10527666
393, 2910948, 0.10523009
394, 3236533, 0.10509634
395, 3709900, 0.10488782
396, 3721899, 0.10473335
397, 2324209, 0.104723714
398, 2293964, 0.10448806
399, 2412838, 0.10412849
400, 3257031, 0.10403798
