rank, pmcid, score
288, 3510968, 0.21019
289, 2732776, 0.20895535
290, 3673597, 0.20853265
291, 3408448, 0.20826057
292, 2686672, 0.20812973
293, 2922325, 0.20810996
294, 3214443, 0.2080445
295, 3135546, 0.20760992
296, 2724413, 0.207522
297, 3792946, 0.2069805
298, 2292686, 0.20694706
299, 3326876, 0.2066989
300, 3265073, 0.20599926
301, 2293969, 0.20578246
302, 3793493, 0.20575872
303, 3422252, 0.20573258
304, 2815823, 0.20556234
305, 2989300, 0.20499507
306, 2882891, 0.20484722
307, 2276892, 0.2046027
308, 3016145, 0.20412958
309, 2872585, 0.20391887
310, 3476040, 0.20388073
311, 2980657, 0.20377314
312, 2135994, 0.20356584
313, 3718230, 0.20348099
314, 3489584, 0.20347
315, 2405798, 0.20336865
316, 3031240, 0.20309773
317, 1201155, 0.20278367
318, 3347808, 0.20275505
319, 2206028, 0.20229357
320, 2829007, 0.2022118
321, 3511950, 0.20195876
322, 3129103, 0.2018024
323, 3057241, 0.20174359
324, 3033857, 0.20152828
325, 3178108, 0.20147794
326, 2904278, 0.20112303
327, 1629026, 0.20101434
328, 3503943, 0.20093364
329, 3741700, 0.20062765
330, 3679976, 0.20030925
331, 2686260, 0.2001898
332, 2229630, 0.20010227
333, 3586171, 0.20008662
334, 3368234, 0.19973888
335, 3679768, 0.19947362
336, 3362081, 0.19943728
337, 3350435, 0.1991759
338, 3395947, 0.19900994
339, 2953609, 0.19887814
340, 2570577, 0.19871542
341, 3857284, 0.19869617
342, 3760321, 0.19864136
343, 3491788, 0.19848566
344, 1097749, 0.1984033
345, 2984298, 0.1983876
346, 2934262, 0.1983496
347, 2991947, 0.19821426
348, 3475115, 0.19780497
349, 3296278, 0.197537
350, 3093131, 0.19733416
351, 3805017, 0.19731462
352, 3571424, 0.19651073
353, 3750299, 0.1960852
354, 3822018, 0.19512191
355, 2702958, 0.1950488
356, 3381066, 0.1947448
357, 2429901, 0.19474415
358, 2700961, 0.19446751
359, 3701839, 0.19441003
360, 3160046, 0.19425672
361, 3760668, 0.19415829
362, 1994035, 0.19406623
363, 3619120, 0.19401288
364, 3809859, 0.19401264
365, 3841633, 0.19355161
366, 1993994, 0.19297218
367, 3872290, 0.19294631
368, 3703301, 0.19279365
369, 2767138, 0.19276449
370, 2817857, 0.19273724
371, 3632200, 0.19253421
372, 3539094, 0.19231696
373, 3570356, 0.19218054
374, 3704302, 0.19211563
375, 3853677, 0.19209775
376, 3873205, 0.1917218
377, 2771010, 0.19169304
378, 2627852, 0.19168814
379, 3835247, 0.19132641
380, 3846459, 0.19082573
381, 2928765, 0.19056027
382, 1993980, 0.1903758
383, 201005, 0.19036952
384, 3721899, 0.19016495
385, 3636767, 0.19001412
386, 2822195, 0.18980254
387, 3745954, 0.18977192
388, 3271297, 0.18971294
389, 2291314, 0.18918735
390, 3193044, 0.18909623
391, 3124753, 0.1890682
392, 3172066, 0.18870106
393, 2841705, 0.18836367
394, 3792613, 0.18828101
395, 2315652, 0.18822165
396, 2686421, 0.18821259
397, 3546884, 0.18745562
398, 2832616, 0.18706606
399, 3264654, 0.18685175
400, 3728873, 0.18662716
