rank, pmcid, score
327, 3837083, 0.31656775
328, 3226355, 0.31620526
329, 3687603, 0.3156566
330, 2914376, 0.31464592
331, 3876010, 0.31464592
332, 3630307, 0.31420347
333, 2736155, 0.31409073
334, 3206842, 0.31363165
335, 3288939, 0.31363165
336, 3281354, 0.31350628
337, 3305541, 0.31350628
338, 3573785, 0.31344602
339, 3726236, 0.31080455
340, 2988865, 0.31035537
341, 3564572, 0.31035537
342, 3288928, 0.3102311
343, 2410159, 0.30913174
344, 2811180, 0.3091169
345, 3303710, 0.30819947
346, 2277416, 0.3076808
347, 3015622, 0.3076808
348, 3021307, 0.3076808
349, 3059648, 0.30717215
350, 2667937, 0.30510187
351, 2876299, 0.30452502
352, 1852801, 0.30369294
353, 1824778, 0.30181843
354, 3561356, 0.3016567
355, 3288920, 0.2975571
356, 3731173, 0.29569477
357, 2895188, 0.29248866
358, 3075200, 0.29248866
359, 2687647, 0.2922091
360, 3019601, 0.2922091
361, 2860392, 0.29063836
362, 2945038, 0.28927222
363, 3150677, 0.28904074
364, 2386133, 0.28470248
365, 2769428, 0.28470248
366, 2907342, 0.2811741
367, 3170808, 0.28108904
368, 3521399, 0.2805395
369, 3493738, 0.2805395
370, 1629022, 0.27985927
371, 3479943, 0.2796258
372, 3382220, 0.279322
373, 3350113, 0.2791751
374, 3398113, 0.2791751
375, 3564269, 0.2791751
376, 1434765, 0.2791751
377, 3335362, 0.2791751
378, 3881056, 0.27664387
379, 3784107, 0.27621183
380, 3531940, 0.27621183
381, 3056219, 0.27404946
382, 2397406, 0.2735981
383, 3410368, 0.27249134
384, 2453007, 0.27249134
385, 2515291, 0.27176267
386, 2972238, 0.271613
387, 3407452, 0.27046055
388, 3743384, 0.26969647
389, 3410003, 0.26969647
390, 3286782, 0.268668
391, 3710774, 0.268668
392, 3365666, 0.2685658
393, 3075149, 0.2660189
394, 2726470, 0.26372638
395, 3019361, 0.26309627
396, 2988895, 0.2615159
397, 2965935, 0.26135975
398, 2771154, 0.26135975
399, 3015866, 0.2611476
400, 3688565, 0.26082236
