rank, pmcid, score
110, 2856404, 0.15603624
111, 1660559, 0.15600382
112, 3180665, 0.15508553
113, 3494065, 0.15474524
114, 2238854, 0.15463018
115, 3699059, 0.15421292
116, 3420551, 0.15419337
117, 2654856, 0.1541317
118, 2553055, 0.1540964
119, 3764342, 0.15361297
120, 3396420, 0.15339662
121, 3141479, 0.15300229
122, 2992130, 0.15297931
123, 2363709, 0.15297431
124, 3272637, 0.15261662
125, 3018133, 0.15256643
126, 2780634, 0.15227985
127, 3654474, 0.15217178
128, 3002266, 0.15194404
129, 3225353, 0.15191026
130, 2943710, 0.15132476
131, 3689112, 0.15121743
132, 2362902, 0.15046605
133, 3060433, 0.15038149
134, 3804514, 0.15038149
135, 3407708, 0.15035865
136, 3159366, 0.14993373
137, 2783161, 0.14980388
138, 3500009, 0.14975345
139, 3398175, 0.14903787
140, 3445134, 0.14887157
141, 2763770, 0.14835404
142, 3833096, 0.1480512
143, 546392, 0.14788482
144, 1929108, 0.14758833
145, 2749807, 0.14750478
146, 3007711, 0.14747418
147, 3707335, 0.14727119
148, 544581, 0.14690445
149, 3445178, 0.14687417
150, 3699354, 0.14664643
151, 2585578, 0.14662127
152, 3506770, 0.14638574
153, 2890620, 0.14629883
154, 2409575, 0.14618866
155, 2581659, 0.14607295
156, 3286732, 0.14597046
157, 3851494, 0.14584973
158, 3882601, 0.14553146
159, 3154129, 0.14536816
160, 3214529, 0.14534667
161, 3841921, 0.1452591
162, 1247486, 0.14510366
163, 3554647, 0.14488654
164, 2874809, 0.14483231
165, 3256192, 0.14475656
166, 3060137, 0.14438887
167, 3342805, 0.14431578
168, 3808793, 0.14417565
169, 2686801, 0.14414397
170, 2584001, 0.14403406
171, 3804827, 0.14394274
172, 1636036, 0.14392218
173, 3771236, 0.14389065
174, 2722208, 0.14377046
175, 3654159, 0.14350264
176, 2014758, 0.14288835
177, 3009659, 0.14267427
178, 2909783, 0.14258021
179, 3673356, 0.14254545
180, 3022136, 0.14253655
181, 3114312, 0.14248945
182, 3776268, 0.14179848
183, 3284420, 0.14160463
184, 3687640, 0.14147592
185, 3504693, 0.14101435
186, 2700595, 0.14093664
187, 3441222, 0.14087576
188, 2241862, 0.1407169
189, 1865042, 0.14040768
190, 3114466, 0.14036767
191, 3514123, 0.1403475
192, 3113147, 0.14024197
193, 3716025, 0.14003181
194, 3590503, 0.13998283
195, 3656793, 0.13967466
196, 3319852, 0.13922256
197, 2827050, 0.13868278
198, 3491799, 0.13816407
199, 2172020, 0.13815922
200, 2133679, 0.13782799
201, 3644769, 0.13767412
202, 3810481, 0.1376139
203, 2878691, 0.13757677
204, 3037217, 0.13752756
205, 3410014, 0.13703415
206, 2803768, 0.1368826
207, 2881317, 0.13679326
208, 3889066, 0.13673082
209, 3564269, 0.13673082
210, 3291239, 0.13650571
211, 2988906, 0.13639839
212, 3323480, 0.13620324
213, 138799, 0.1361349
214, 3123008, 0.13603668
215, 2874436, 0.13597286
216, 3620274, 0.13594727
217, 2831918, 0.13588062
218, 2898779, 0.13568187
219, 1250295, 0.13558735
220, 2765179, 0.13558128
221, 2823209, 0.13556457
222, 3306570, 0.13552052
223, 3358685, 0.13525896
224, 2838368, 0.13496192
225, 3600208, 0.13469522
226, 2675579, 0.13446411
227, 3150272, 0.13382223
228, 3687169, 0.13366315
229, 2989127, 0.1336583
230, 3833473, 0.13362142
231, 2825518, 0.1335863
232, 2438315, 0.13338958
233, 2909248, 0.1333045
234, 3514352, 0.1332648
235, 3871413, 0.13325097
236, 3425056, 0.13309865
237, 3786478, 0.13296126
238, 3628490, 0.13289684
239, 484205, 0.13283733
240, 3160331, 0.13264859
241, 2082015, 0.13263324
242, 3112540, 0.13258332
243, 547924, 0.13246582
244, 3389250, 0.13241993
245, 3229852, 0.13198858
246, 2850857, 0.13192761
247, 3199280, 0.13161047
248, 3817765, 0.13160439
249, 3492466, 0.13160437
250, 1592149, 0.13156351
251, 3189474, 0.13130581
252, 3696245, 0.13107072
253, 2229836, 0.13106333
254, 3246148, 0.13020387
255, 2206502, 0.13019365
256, 3594272, 0.13013265
257, 3312823, 0.12997562
258, 3600267, 0.12994781
259, 2430254, 0.12993969
260, 2601036, 0.12979122
261, 3809366, 0.12948912
262, 3859168, 0.129314
263, 3231352, 0.12913698
264, 2633158, 0.12911656
265, 2670292, 0.1289709
266, 2395405, 0.12894544
267, 3487652, 0.12821192
268, 2632676, 0.12816803
269, 1174871, 0.12804313
270, 3523114, 0.12790483
271, 2767134, 0.12773953
272, 3629861, 0.12773953
273, 3296419, 0.12772417
274, 1475844, 0.1276714
275, 3368281, 0.12754852
276, 2376126, 0.12752257
277, 3290253, 0.12734003
278, 3415061, 0.12722299
279, 2190570, 0.12719502
280, 3223516, 0.12717128
281, 2836222, 0.12637256
282, 2565041, 0.12636106
283, 2954859, 0.12635568
284, 2278156, 0.12627563
285, 1636484, 0.12625751
286, 3530488, 0.12620544
287, 2758958, 0.12578249
288, 3583064, 0.12548342
289, 3658647, 0.12521015
290, 3580339, 0.12518609
291, 1945023, 0.12497396
292, 3651222, 0.12492725
293, 3178794, 0.12491655
294, 1948002, 0.12490301
295, 2740118, 0.124679446
296, 2857215, 0.12467599
297, 3562449, 0.12447595
298, 137370, 0.12423647
299, 3611833, 0.1240778
300, 3139347, 0.1240778
301, 3677000, 0.12398269
302, 2474624, 0.12387703
303, 3175133, 0.123534545
304, 3642585, 0.122830756
305, 2722995, 0.12258125
306, 2898090, 0.12257789
307, 3543545, 0.12257789
308, 3883189, 0.12211855
309, 2206042, 0.12208884
310, 3660491, 0.12183964
311, 3726723, 0.12177734
312, 3095131, 0.12161951
313, 2362875, 0.12159493
314, 3004393, 0.121206954
315, 3756032, 0.12109797
316, 3132730, 0.121038884
317, 2648945, 0.12101551
318, 3806322, 0.12091408
319, 2803848, 0.12086475
320, 3043325, 0.12076966
321, 3665386, 0.12062377
322, 3381527, 0.120600775
323, 1831761, 0.12056665
324, 3614513, 0.12052835
325, 3601985, 0.12031687
326, 3709098, 0.12030519
327, 3496906, 0.12029149
328, 3445183, 0.12025364
329, 3122555, 0.12024747
330, 3539531, 0.120042354
331, 3415795, 0.120029256
332, 3614184, 0.120000646
333, 3648882, 0.11997606
334, 2806549, 0.11992937
335, 3710222, 0.119729295
336, 3521693, 0.119715765
337, 3173288, 0.11965163
338, 2362450, 0.11917713
339, 2291466, 0.11903475
340, 3295773, 0.11892401
341, 3140500, 0.118823506
342, 3265436, 0.118687764
343, 3419694, 0.11863747
344, 3322214, 0.118470535
345, 1564027, 0.11838523
346, 3020962, 0.118261375
347, 2740011, 0.11809066
348, 2783048, 0.11791995
349, 166146, 0.11761909
350, 2903702, 0.11753747
351, 3208428, 0.117381334
352, 2277436, 0.117340505
353, 3698883, 0.1172908
354, 3460164, 0.11716941
355, 2628576, 0.11712107
356, 3413342, 0.117016576
357, 3607236, 0.11699121
358, 3390292, 0.11695915
359, 3866778, 0.116836056
360, 3700847, 0.11670425
361, 2330076, 0.11669317
362, 2584276, 0.11667849
363, 3524369, 0.11651178
364, 3524443, 0.11631065
365, 3353609, 0.11630103
366, 3372523, 0.116223864
367, 3626366, 0.115907274
368, 3286517, 0.115895346
369, 3108533, 0.115895346
370, 3369259, 0.115801714
371, 3208527, 0.11578094
372, 3814675, 0.11564885
373, 3079161, 0.11557481
374, 3177586, 0.115493074
375, 3134025, 0.11542484
376, 2689348, 0.11530634
377, 3884697, 0.11528219
378, 3445219, 0.11521604
379, 3667365, 0.114686936
380, 3014785, 0.114577666
381, 3236176, 0.11450344
382, 3338652, 0.11449477
383, 3572359, 0.114467464
384, 3559054, 0.11436321
385, 3411288, 0.11433983
386, 3650008, 0.11407092
387, 2646073, 0.11373441
388, 514557, 0.11372517
389, 3663156, 0.113705814
390, 3157096, 0.11369717
391, 3361768, 0.113685645
392, 3670640, 0.11353713
393, 3331875, 0.113261275
394, 3859556, 0.11322996
395, 3860057, 0.11281051
396, 3549248, 0.112541646
397, 3732593, 0.11230489
398, 3581774, 0.11215441
399, 2927433, 0.11207671
400, 3035002, 0.11199604
