rank, pmcid, score
256, 2396468, 0.081306286
257, 3244935, 0.081306286
258, 2954014, 0.081306286
259, 3082804, 0.081306286
260, 2949821, 0.08081539
261, 3539515, 0.08081539
262, 3820835, 0.0807117
263, 3425758, 0.080550894
264, 3108657, 0.08047944
265, 3846599, 0.08041274
266, 2654524, 0.08034816
267, 3112193, 0.0799005
268, 3566949, 0.079724714
269, 3521885, 0.079724714
270, 3716025, 0.079724714
271, 2363298, 0.079724714
272, 165061, 0.07968232
273, 3883415, 0.079080984
274, 3169466, 0.079080984
275, 2829521, 0.079080984
276, 3479264, 0.079080984
277, 2760693, 0.079080984
278, 3760668, 0.079080984
279, 3350179, 0.078664064
280, 3502800, 0.078372814
281, 2829621, 0.078372814
282, 2063170, 0.07785723
283, 2150174, 0.07785723
284, 1636653, 0.07785723
285, 2659481, 0.07785723
286, 3729679, 0.077121615
287, 3672762, 0.07676542
288, 2841116, 0.076193474
289, 2475516, 0.076193474
290, 3528190, 0.076193474
291, 2211302, 0.076193474
292, 3846738, 0.07554546
293, 3228090, 0.075310424
294, 3637543, 0.075165175
295, 3236592, 0.075165175
296, 3502791, 0.075165175
297, 3349016, 0.075165175
298, 3728493, 0.075165175
299, 3764307, 0.07514549
300, 2918785, 0.074558266
301, 3004547, 0.074558266
302, 3690733, 0.074558266
303, 3235566, 0.07454263
304, 2936392, 0.07453854
305, 3841283, 0.074279115
306, 3445650, 0.074279115
307, 3603553, 0.07397349
308, 3893553, 0.07367936
309, 3551253, 0.073404506
310, 3256005, 0.073404506
311, 3655276, 0.073404506
312, 3715733, 0.072938845
313, 3649686, 0.072846
314, 2685243, 0.07274323
315, 3878535, 0.072736055
316, 3359427, 0.072736055
317, 2680623, 0.07239833
318, 3054967, 0.07174813
319, 1526638, 0.071143
320, 3132488, 0.071143
321, 2430217, 0.07071347
322, 3750899, 0.07029853
323, 1513521, 0.069988176
324, 3108260, 0.06975912
325, 2782128, 0.06974287
326, 3312274, 0.06972203
327, 3780318, 0.06972203
328, 165035, 0.06972203
329, 3139259, 0.069272436
330, 2588619, 0.069272436
331, 2730579, 0.06904362
332, 2820832, 0.06904362
333, 3166814, 0.06904362
334, 2984352, 0.06866363
335, 3357550, 0.06866363
336, 3129079, 0.06866363
337, 3440904, 0.06857621
338, 2649036, 0.06857621
339, 2649050, 0.06857621
340, 3113993, 0.06857621
341, 3617976, 0.06857621
342, 3617511, 0.06848615
343, 3519540, 0.06787285
344, 2212629, 0.06787285
345, 3405227, 0.06742634
346, 3543907, 0.06742634
347, 3262532, 0.06741028
348, 3197426, 0.067346156
349, 3374095, 0.06707275
350, 2528206, 0.066877834
351, 2981152, 0.06666929
352, 2637301, 0.06666929
353, 3655289, 0.06666929
354, 2609944, 0.06666929
355, 3034940, 0.06666929
356, 3154965, 0.06643726
357, 3238144, 0.06643726
358, 3326857, 0.065900825
359, 3124193, 0.065900825
360, 2939789, 0.06576953
361, 3637555, 0.06576953
362, 2924526, 0.06576953
363, 2721288, 0.0657176
364, 3772000, 0.065570496
365, 3847000, 0.06523848
366, 2729473, 0.06523848
367, 3339425, 0.06523848
368, 3262772, 0.06523848
369, 3401828, 0.065094955
370, 3403048, 0.06488103
371, 2266722, 0.06479843
372, 3108692, 0.06456936
373, 3714407, 0.064228944
374, 3878188, 0.064228944
375, 2586322, 0.064147174
376, 3889692, 0.06357017
377, 3854316, 0.06357017
378, 2799412, 0.06302792
379, 3273447, 0.062363412
380, 3512328, 0.06195915
381, 2930625, 0.06195915
382, 3256191, 0.06188624
383, 2893430, 0.06188624
384, 3077333, 0.06152176
385, 2964527, 0.06152176
386, 3514092, 0.061233994
387, 3140086, 0.061025016
388, 3572184, 0.060979716
389, 2504066, 0.060979716
390, 2789586, 0.060979716
391, 2669163, 0.060894404
392, 2980635, 0.060611542
393, 3667088, 0.06035959
394, 3808853, 0.06035959
395, 3405401, 0.060236234
396, 3291906, 0.060236234
397, 2427043, 0.060236234
398, 3431901, 0.060236234
399, 3798110, 0.060080674
400, 3046519, 0.060080674
